GPTmessage,GPTsentiment,GPTtimestamp,GPTwordnums,botpersonality,chatlength,userid,ID,usermessage,usersentiment,usertimestamp,userwordnums 
"Absolutely! I love being out in nature, it's so refreshing. And yes, dancing at clubs is a blast - the energy and music are just amazing. How about you? Do you enjoy any outdoor activities or social events?",Positive,1725655009907,38,extrovert,180553,2839,11672647,Nope. I like to stay in. ,Negative,1725655024109,7
Sushi is fantastic! My favorite Italian dish has to be lasagna. It's so hearty and comforting. Do you have a favorite type of sushi roll?,Positive,1725655069391,25,extrovert,253058,2839,11672647,Do you love cooking  lasagna or do you just eat out? I love a deep fried roll?,Mixed,1725655096614,18
"That's cool too! Staying in can be really relaxing. What do you usually like to do when you're at home? Watch movies, cook, or maybe some DIY projects?",Positive,1725655026655,28,extrovert,202108,2839,11672647,Nope just lay in bed. Whats you favorite food? ,Neutral,1725655045664,10
"Greece sounds wonderful! As for Barcelona, it's the energy of the city that I love. The people are so warm and welcoming, plus there's always something happening - music, art shows, festivals. It just feels alive! Do you have any local places where you feel a similar kind of energy?",Positive,1725655296250,50,extrovert,511575,2839,11672647,"Nope, I stay home.  that sounds like its very fun. what type of music do you enjoy?",Neutral,1725655355131,18
"I absolutely loved visiting Barcelona, Spain. The culture, food and architecture were amazing! I try to travel as often as possible - it's always an adventure. How about you? Do you have a dream destination in mind?",Positive,1725655256992,37,extrovert,448105,2839,11672647,I'd love to go to Greece but that will not happen as my child can not go for long trips or fly. Why is that your favorite place?,Mixed,1725655291661,28
"I enjoy a wide range of music, from rock to pop and even some country. Music festivals are always a blast! What about you? Do you have any favorite tunes or artists that help brighten your day at home?",Positive,1725655358250,39,extrovert,555653,2839,11672647,"I like all kinds. That's great music festivals are interesting. Do you ever stay at home or do you like going out more?

",Neutral,1725655399209,23
"I haven't read any of Victoria Holt's work yet, but I'll definitely add it to my list! As for me, if you're into adventure and mystery, ""The Da Vinci Code"" by Dan Brown is a thrilling ride. Have you ever tried reading something like that?",Neutral,1725655464112,45,extrovert,642906,2839,11672647,"Yes, I thought it was boring . Did you like the movie? ",Negative,1725655486462,13
"I love going to the beach, hiking in the mountains, and exploring new cities. There's always something exciting about discovering a new place! How do you usually spend your free time?",Positive,1725655218897,31,extrovert,410609,2839,11672647,At home. oh what's the most favorite place you've visited on your travels and do you go often?,Neutral,1725655254165,18
"Oh, I'm sorry to hear that. Maybe we could brainstorm some fun activities you can do at home? How about starting a new hobby or exploring different genres of movies or books?",Positive,1725655417888,32,extrovert,594782,2839,11672647,I do not like movies adn I like gothic books. What your favorite book and movie?,Mixed,1725655438338,16
"I love adventure books, ""Into the Wild"" is one of my favorites. As for movies, I'm a big fan of action films like ""Indiana Jones"". Gothic literature sounds intriguing! Any recommendations?",Positive,1725655440631,31,extrovert,617589,2839,11672647,Anything Victoria Holts. what about you? ,Neutral,1725655461145,7
"I definitely prefer being out and about, meeting new people or trying new things. But every now and then, a quiet night in can be refreshing too! How do you make your time at home enjoyable?",Mixed,1725655402482,36,extrovert,571988,2839,11672647,I don't. ,Negative,1725655415544,3
"Yes, I did enjoy the movie! It was full of suspense and action. But hey, different strokes for different folks, right? What's your favorite gothic novel by Victoria Holt?",Positive,1725655489174,29,extrovert,661881,2839,11672647,I don't know. Tom Hanks is gross. ,Negative,1725655505437,8
"Oh, I see! Everyone has their own taste in actors. Let's switch gears a bit - have you been on any exciting adventures lately?",Neutral,1725655507285,24,extrovert,688056,2839,11672647,"No, i stay at home. What about you do anything fun beside hike this week? ",Neutral,1725655531612,16
"Absolutely! I tried a new cooking class and also went to a live music event downtown. It's been quite an exciting week for me! How about you, any fun at-home activities?",Positive,1725655534337,31,extrovert,716823,2839,11672647,what did you cooK ? ,Neutral,1725655560379,6
"It's a novel by Agatha Christie. And yes, chamomile is my go-to tea for relaxation. How about you? Do you have a favorite beverage while working?",Neutral,1725655662968,26,introvert,99600,8752,11672647,Dr pepper. Is she your favorite Arthour? ,Neutral,1725655684173,8
I'm reading a mystery novel and sipping on chamomile tea. How's your online work going?,Neutral,1725655641761,15,introvert,75142,8752,11672647,fine. What mystery novel? Oh is that your favorite tea? ,Neutral,1725655659715,11
"I'm just taking it easy, enjoying some quiet time. How was your day?",Neutral,1725655606890,13,introvert,37193,8752,11672647,fine. working. what are yo doing with your quiet time? ,Neutral,1725655621766,11
I'm just reading a book and enjoying some tea. What kind of work are you doing?,Neutral,1725655623497,16,introvert,55362,8752,11672647,online. What book and what kind of tea? ,Neutral,1725655639935,9
"Hey, how are you doing?",Neutral,1725655584573,5,introvert,20863,8752,11672647,Good and yourself. ,Neutral,1725655605436,4
"""The Silent Patient"" is a psychological thriller about a woman who stops speaking after her husband's murder. And yes, I do enjoy mysteries quite a bit. Do you have any gothic romance recommendations?",Neutral,1725655743494,33,introvert,202177,8752,11672647,"No. Oh that sounds different. Does she find the murderer? Do you enjoy snakcing while you read and if so, whats your favorite go to snack? ",Neutral,1725655786750,27
"I wouldn't want to spoil the book for you, it's quite a twist. As for snacks, I usually prefer something light like almonds or fruit while reading. What about you? Do you have a favorite snack when reading or working?",Neutral,1725655789513,40,introvert,245780,8752,11672647,Favorite snacke is popcorn and I'm not going to read the book so tell me how it ends. What yours favorite drink ? ,Neutral,1725655830353,24
"In the end, it's revealed that she herself was the murderer. As for drinks, I usually prefer a cup of hot tea. What about you? Do you have a favorite drink to go with your popcorn?",Mixed,1725655832619,36,introvert,280936,8752,11672647,Dr pepper. I do love some green tea though. What do you do when you're not relaxing? ,Neutral,1725655865509,18
"I mostly do abstract painting, it's quite therapeutic. As for writing, I usually jot down my thoughts and ideas rather than write novels. It helps me clear my mind.",Positive,1725655918142,29,introvert,378248,8752,11672647,That's a great way to clear your head. Do you need to go to therapy?,Neutral,1725655962821,15
I enjoy painting and writing in my free time. It's a nice way to express myself quietly. How about you? Do you have any hobbies besides reading?,Positive,1725655890898,27,introvert,330782,8752,11672647,nope. what type of painting do you do? Do you write novels or  just your thoughts?,Neutral,1725655915355,17
"I recently enjoyed ""The Silent Patient"" by Alex Michaelides. Have you read any good gothic romance novels lately?",Positive,1725655713424,18,introvert,155708,8752,11672647,"No, I haven't in a while. Oh what is that about and is mysteries your favorite genre? ",Neutral,1725655740281,18
"She's one of my favorites, yes. I enjoy her storytelling style. Do you have a favorite author or genre?",Positive,1725655688017,19,introvert,127035,8752,11672647,I like gothic romance books. What was your favorite book you've read lately? ,Positive,1725655711608,14
I usually spend my time working on personal projects or reading. How about you? What do you like to do in your free time?,Neutral,1725655867592,24,introvert,303942,8752,11672647,Lay in bed and read. what type of work or hobbies? ,Neutral,1725655888515,12
