"Participant.Private.ID","Participant.Status","gorillaExp","arm","Question.Key","Response","order","chatType","question","questionFull","bfi_extraversion","bfi_agreeableness","bfi_conscientiousness","bfi_neuroticism","bfi_openness","chat"
11668041,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",3,"Introvert first","Introvert","understood","I felt that <br>they understood me",26,29,28,23,31,"Introvert"
11668041,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",2,"Introvert first","Extrovert","different","I felt that they were <br>different from me",26,29,28,23,31,"Extrovert"
11668041,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",3,"Introvert first","Introvert","different","I felt that they were <br>different from me",26,29,28,23,31,"Introvert"
11668041,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",4,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",26,29,28,23,31,"Extrovert"
11668041,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",4,"Introvert first","Introvert","chat-again","I would chat <br>with them again",26,29,28,23,31,"Introvert"
11668218,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",3,"Extrovert first","Introvert","similar","I felt that <br>we are similar",27,32,29,23,42,"Introvert"
11668218,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",5,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",27,32,29,23,42,"Extrovert"
11668218,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",3,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",27,32,29,23,42,"Introvert"
11668218,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",5,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",27,32,29,23,42,"Extrovert"
11668218,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",3,"Extrovert first","Introvert","distant","I felt distant <br>from them",27,32,29,23,42,"Introvert"
11668218,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",5,"Extrovert first","Extrovert","distant","I felt distant <br>from them",27,32,29,23,42,"Extrovert"
11668218,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",3,"Extrovert first","Introvert","understood","I felt that <br>they understood me",27,32,29,23,42,"Introvert"
11668218,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",5,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",27,32,29,23,42,"Extrovert"
11668218,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",4,"Extrovert first","Introvert","different","I felt that they were <br>different from me",27,32,29,23,42,"Introvert"
11668218,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",2,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",27,32,29,23,42,"Extrovert"
11668218,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",3,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",27,32,29,23,42,"Introvert"
11668218,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",5,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",27,32,29,23,42,"Extrovert"
11668279,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",4,"Extrovert first","Introvert","similar","I felt that <br>we are similar",22,24,31,24,40,"Introvert"
11668279,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",1,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",22,24,31,24,40,"Extrovert"
11668279,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",4,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",22,24,31,24,40,"Introvert"
11668279,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",2,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",22,24,31,24,40,"Extrovert"
11668279,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",2,"Extrovert first","Introvert","distant","I felt distant <br>from them",22,24,31,24,40,"Introvert"
11668279,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",4,"Extrovert first","Extrovert","distant","I felt distant <br>from them",22,24,31,24,40,"Extrovert"
11668279,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",22,24,31,24,40,"Introvert"
11668279,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",2,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",22,24,31,24,40,"Extrovert"
11668279,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",2,"Extrovert first","Introvert","different","I felt that they were <br>different from me",22,24,31,24,40,"Introvert"
11668279,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",5,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",22,24,31,24,40,"Extrovert"
11668279,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",5,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",22,24,31,24,40,"Introvert"
11668279,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",1,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",22,24,31,24,40,"Extrovert"
11668368,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",3,"Introvert first","Extrovert","similar","I felt that <br>we are similar",27,34,34,32,41,"Extrovert"
11668368,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",4,"Introvert first","Introvert","similar","I felt that <br>we are similar",27,34,34,32,41,"Introvert"
11668368,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",27,34,34,32,41,"Extrovert"
11668368,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",4,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",27,34,34,32,41,"Introvert"
11668368,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",3,"Introvert first","Extrovert","distant","I felt distant <br>from them",27,34,34,32,41,"Extrovert"
11668368,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",4,"Introvert first","Introvert","distant","I felt distant <br>from them",27,34,34,32,41,"Introvert"
11668368,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",4,"Introvert first","Extrovert","understood","I felt that <br>they understood me",27,34,34,32,41,"Extrovert"
11668368,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",4,"Introvert first","Introvert","understood","I felt that <br>they understood me",27,34,34,32,41,"Introvert"
11668368,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",3,"Introvert first","Extrovert","different","I felt that they were <br>different from me",27,34,34,32,41,"Extrovert"
11668368,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",3,"Introvert first","Introvert","different","I felt that they were <br>different from me",27,34,34,32,41,"Introvert"
11668368,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",4,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",27,34,34,32,41,"Extrovert"
11668368,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",4,"Introvert first","Introvert","chat-again","I would chat <br>with them again",27,34,34,32,41,"Introvert"
11671634,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",4,"Extrovert first","Introvert","similar","I felt that <br>we are similar",30,25,30,31,39,"Introvert"
11671634,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",4,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",30,25,30,31,39,"Extrovert"
11671634,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",5,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",30,25,30,31,39,"Introvert"
11671634,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",4,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",30,25,30,31,39,"Extrovert"
11671634,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",2,"Extrovert first","Introvert","distant","I felt distant <br>from them",30,25,30,31,39,"Introvert"
11671634,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",3,"Extrovert first","Extrovert","distant","I felt distant <br>from them",30,25,30,31,39,"Extrovert"
11671634,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",30,25,30,31,39,"Introvert"
11671634,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",4,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",30,25,30,31,39,"Extrovert"
11671634,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",2,"Extrovert first","Introvert","different","I felt that they were <br>different from me",30,25,30,31,39,"Introvert"
11671634,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",3,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",30,25,30,31,39,"Extrovert"
11671634,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",4,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",30,25,30,31,39,"Introvert"
11671634,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",4,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",30,25,30,31,39,"Extrovert"
11671697,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",2,"Introvert first","Extrovert","similar","I felt that <br>we are similar",22,31,30,28,34,"Extrovert"
11671697,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",4,"Introvert first","Introvert","similar","I felt that <br>we are similar",22,31,30,28,34,"Introvert"
11671697,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",22,31,30,28,34,"Extrovert"
11671697,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",2,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",22,31,30,28,34,"Introvert"
11671697,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",3,"Introvert first","Extrovert","distant","I felt distant <br>from them",22,31,30,28,34,"Extrovert"
11671697,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",4,"Introvert first","Introvert","distant","I felt distant <br>from them",22,31,30,28,34,"Introvert"
11671697,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",3,"Introvert first","Extrovert","understood","I felt that <br>they understood me",22,31,30,28,34,"Extrovert"
11671697,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",4,"Introvert first","Introvert","understood","I felt that <br>they understood me",22,31,30,28,34,"Introvert"
11671697,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",4,"Introvert first","Extrovert","different","I felt that they were <br>different from me",22,31,30,28,34,"Extrovert"
11671697,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",2,"Introvert first","Introvert","different","I felt that they were <br>different from me",22,31,30,28,34,"Introvert"
11671697,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",4,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",22,31,30,28,34,"Extrovert"
11671697,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",2,"Introvert first","Introvert","chat-again","I would chat <br>with them again",22,31,30,28,34,"Introvert"
11671818,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",4,"Introvert first","Extrovert","similar","I felt that <br>we are similar",27,30,29,20,40,"Extrovert"
11671818,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",2,"Introvert first","Introvert","similar","I felt that <br>we are similar",27,30,29,20,40,"Introvert"
11671818,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",27,30,29,20,40,"Extrovert"
11671818,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",2,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",27,30,29,20,40,"Introvert"
11671818,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",1,"Introvert first","Extrovert","distant","I felt distant <br>from them",27,30,29,20,40,"Extrovert"
11671818,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",5,"Introvert first","Introvert","distant","I felt distant <br>from them",27,30,29,20,40,"Introvert"
11671818,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",5,"Introvert first","Extrovert","understood","I felt that <br>they understood me",27,30,29,20,40,"Extrovert"
11671818,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",3,"Introvert first","Introvert","understood","I felt that <br>they understood me",27,30,29,20,40,"Introvert"
11671818,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",2,"Introvert first","Extrovert","different","I felt that they were <br>different from me",27,30,29,20,40,"Extrovert"
11671818,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",5,"Introvert first","Introvert","different","I felt that they were <br>different from me",27,30,29,20,40,"Introvert"
11671818,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",5,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",27,30,29,20,40,"Extrovert"
11671818,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",3,"Introvert first","Introvert","chat-again","I would chat <br>with them again",27,30,29,20,40,"Introvert"
11672647,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",2,"Introvert first","Extrovert","similar","I felt that <br>we are similar",23,26,25,25,26,"Extrovert"
11672647,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",4,"Introvert first","Introvert","similar","I felt that <br>we are similar",23,26,25,25,26,"Introvert"
11672647,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",2,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",23,26,25,25,26,"Extrovert"
11672647,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",3,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",23,26,25,25,26,"Introvert"
11672647,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",4,"Introvert first","Extrovert","distant","I felt distant <br>from them",23,26,25,25,26,"Extrovert"
11672647,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",3,"Introvert first","Introvert","distant","I felt distant <br>from them",23,26,25,25,26,"Introvert"
11672647,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",2,"Introvert first","Extrovert","understood","I felt that <br>they understood me",23,26,25,25,26,"Extrovert"
11672647,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",2,"Introvert first","Introvert","understood","I felt that <br>they understood me",23,26,25,25,26,"Introvert"
11672647,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",3,"Introvert first","Extrovert","different","I felt that they were <br>different from me",23,26,25,25,26,"Extrovert"
11672647,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",2,"Introvert first","Introvert","different","I felt that they were <br>different from me",23,26,25,25,26,"Introvert"
11672647,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",2,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",23,26,25,25,26,"Extrovert"
11672647,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",2,"Introvert first","Introvert","chat-again","I would chat <br>with them again",23,26,25,25,26,"Introvert"
11674611,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",3,"Extrovert first","Introvert","similar","I felt that <br>we are similar",26,26,29,24,35,"Introvert"
